Date,Open,High,Low,Close,Adj Close,Volume
1999-05-21,6734.089844,6734.089844,6734.089844,6734.089844,6734.089844,0
1999-05-24,6619.680176,6619.680176,6619.680176,6619.680176,6619.680176,0
1999-05-25,6527.589844,6527.589844,6527.589844,6527.589844,6527.589844,0
1999-05-26,6606.890137,6606.890137,6606.890137,6606.890137,6606.890137,0
1999-05-27,6492.479980,6492.479980,6492.479980,6492.479980,6492.479980,0
1999-05-28,6579.609863,6579.609863,6579.609863,6579.609863,6579.609863,0
1999-06-01,6569.250000,6569.250000,6569.250000,6569.250000,6569.250000,0
1999-06-02,6561.000000,6561.000000,6561.000000,6561.000000,6561.000000,0
1999-06-03,6600.120117,6600.120117,6600.120117,6600.120117,6600.120117,0
1999-06-04,6709.240234,6709.240234,6709.240234,6709.240234,6709.240234,0
1999-06-07,6734.830078,6734.830078,6734.830078,6734.830078,6734.830078,0
1999-06-08,6669.589844,6669.589844,6669.589844,6669.589844,6669.589844,0
1999-06-09,6653.839844,6653.839844,6653.839844,6653.839844,6653.839844,0
1999-06-10,6585.850098,6585.850098,6585.850098,6585.850098,6585.850098,0
1999-06-11,6550.430176,6550.430176,6550.430176,6550.430176,6550.430176,0
1999-06-14,6551.479980,6551.479980,6551.479980,6551.479980,6551.479980,0
1999-06-15,6579.819824,6579.819824,6579.819824,6579.819824,6579.819824,0
1999-06-16,6684.399902,6684.399902,6684.399902,6684.399902,6684.399902,0
1999-06-17,6725.629883,6725.629883,6725.629883,6725.629883,6725.629883,0
1999-06-18,6730.709961,6730.709961,6730.709961,6730.709961,6730.709961,0
1999-06-21,6734.830078,6734.830078,6734.830078,6734.830078,6734.830078,0
1999-06-22,6694.330078,6694.330078,6694.330078,6694.330078,6694.330078,0
1999-06-23,6669.379883,6669.379883,6669.379883,6669.379883,6669.379883,0
1999-06-24,6597.689941,6597.689941,6597.689941,6597.689941,6597.689941,0
1999-06-25,6591.029785,6591.029785,6591.029785,6591.029785,6591.029785,0
1999-06-28,6649.709961,6649.709961,6649.709961,6649.709961,6649.709961,0
1999-06-29,6745.930176,6745.930176,6745.930176,6745.930176,6745.930176,0
1999-06-30,6853.149902,6853.149902,6853.149902,6853.149902,6853.149902,0
1999-07-01,6886.990234,6886.990234,6886.990234,6886.990234,6886.990234,0
1999-07-02,6927.060059,6927.060059,6927.060059,6927.060059,6927.060059,0
1999-07-06,6923.359863,6923.359863,6923.359863,6923.359863,6923.359863,0
1999-07-07,6941.339844,6941.339844,6941.339844,6941.339844,6941.339844,0
1999-07-08,6915.750000,6915.750000,6915.750000,6915.750000,6915.750000,0
1999-07-09,6954.129883,6954.129883,6954.129883,6954.129883,6954.129883,0
1999-07-12,6934.149902,6934.149902,6934.149902,6934.149902,6934.149902,0
1999-07-13,6911.410156,6911.410156,6911.410156,6911.410156,6911.410156,0
1999-07-14,6924.740234,6924.740234,6924.740234,6924.740234,6924.740234,0
1999-07-15,6986.589844,6986.589844,6986.589844,6986.589844,6986.589844,0
1999-07-16,7011.649902,7011.649902,7011.649902,7011.649902,7011.649902,0
1999-07-19,6963.540039,6963.540039,6963.540039,6963.540039,6963.540039,0
1999-07-20,6844.060059,6844.060059,6844.060059,6844.060059,6844.060059,0
1999-07-21,6846.279785,6846.279785,6846.279785,6846.279785,6846.279785,0
1999-07-22,6786.009766,6786.009766,6786.009766,6786.009766,6786.009766,0
1999-07-23,6755.240234,6755.240234,6755.240234,6755.240234,6755.240234,0
1999-07-26,6723.839844,6723.839844,6723.839844,6723.839844,6723.839844,0
1999-07-27,6774.479980,6774.479980,6774.479980,6774.479980,6774.479980,0
1999-07-28,6771.419922,6771.419922,6771.419922,6771.419922,6771.419922,0
1999-07-29,6670.020020,6670.020020,6670.020020,6670.020020,6670.020020,0
1999-07-30,6619.899902,6619.899902,6619.899902,6619.899902,6619.899902,0
1999-08-02,6612.180176,6612.180176,6612.180176,6612.180176,6612.180176,0
1999-08-03,6581.089844,6581.089844,6581.089844,6581.089844,6581.089844,0
1999-08-04,6497.129883,6497.129883,6497.129883,6497.129883,6497.129883,0
1999-08-05,6528.120117,6528.120117,6528.120117,6528.120117,6528.120117,0
1999-08-06,6460.970215,6460.970215,6460.970215,6460.970215,6460.970215,0
1999-08-09,6454.839844,6454.839844,6454.839844,6454.839844,6454.839844,0
1999-08-10,6379.870117,6379.870117,6379.870117,6379.870117,6379.870117,0
1999-08-11,6452.299805,6452.299805,6452.299805,6452.299805,6452.299805,0
1999-08-12,6456.640137,6456.640137,6456.640137,6456.640137,6456.640137,0
1999-08-13,6570.299805,6570.299805,6570.299805,6570.299805,6570.299805,0
1999-08-16,6586.270020,6586.270020,6586.270020,6586.270020,6586.270020,0
1999-08-17,6647.810059,6647.810059,6647.810059,6647.810059,6647.810059,0
1999-08-18,6594.310059,6594.310059,6594.310059,6594.310059,6594.310059,0
1999-08-19,6559.520020,6559.520020,6559.520020,6559.520020,6559.520020,0
1999-08-20,6620.109863,6620.109863,6620.109863,6620.109863,6620.109863,0
1999-08-23,6712.310059,6712.310059,6712.310059,6712.310059,6712.310059,0
1999-08-24,6702.479980,6702.479980,6702.479980,6702.479980,6702.479980,0
1999-08-25,6766.759766,6766.759766,6766.759766,6766.759766,6766.759766,0
1999-08-26,6686.189941,6686.189941,6686.189941,6686.189941,6686.189941,0
1999-08-27,6616.089844,6616.089844,6616.089844,6616.089844,6616.089844,0
1999-08-30,6504.220215,6504.220215,6504.220215,6504.220215,6504.220215,0
1999-08-31,6474.609863,6474.609863,6474.609863,6474.609863,6474.609863,0
1999-09-01,6527.060059,6527.060059,6527.060059,6527.060059,6527.060059,0
1999-09-02,6464.040039,6464.040039,6464.040039,6464.040039,6464.040039,0
1999-09-03,6617.990234,6617.990234,6617.990234,6617.990234,6617.990234,0
1999-09-07,6594.939941,6594.939941,6594.939941,6594.939941,6594.939941,0
1999-09-08,6575.490234,6575.490234,6575.490234,6575.490234,6575.490234,0
1999-09-09,6576.750000,6576.750000,6576.750000,6576.750000,6576.750000,0
1999-09-10,6586.379883,6586.379883,6586.379883,6586.379883,6586.379883,0
1999-09-13,6564.279785,6564.279785,6564.279785,6564.279785,6564.279785,0
1999-09-14,6504.009766,6504.009766,6504.009766,6504.009766,6504.009766,0
1999-09-15,6433.799805,6433.799805,6433.799805,6433.799805,6433.799805,0
1999-09-16,6421.640137,6421.640137,6421.640137,6421.640137,6421.640137,0
1999-09-17,6482.750000,6482.750000,6482.750000,6482.750000,6482.750000,0
1999-09-20,6472.180176,6472.180176,6472.180176,6472.180176,6472.180176,0
1999-09-21,6354.709961,6354.709961,6354.709961,6354.709961,6354.709961,0
1999-09-22,6356.500000,6356.500000,6356.500000,6356.500000,6356.500000,0
1999-09-23,6248.859863,6248.859863,6248.859863,6248.859863,6248.859863,0
1999-09-24,6233.640137,6233.640137,6233.640137,6233.640137,6233.640137,0
1999-09-27,6255.629883,6255.629883,6255.629883,6255.629883,6255.629883,0
1999-09-28,6239.350098,6239.350098,6239.350098,6239.350098,6239.350098,0
1999-09-29,6198.740234,6198.740234,6198.740234,6198.740234,6198.740234,0
1999-09-30,6268.000000,6268.000000,6268.000000,6268.000000,6268.000000,0
1999-10-01,6264.720215,6264.720215,6264.720215,6264.720215,6264.720215,0
1999-10-04,6350.479980,6350.479980,6350.479980,6350.479980,6350.479980,0
1999-10-05,6336.839844,6336.839844,6336.839844,6336.839844,6336.839844,0
1999-10-06,6448.919922,6448.919922,6448.919922,6448.919922,6448.919922,0
1999-10-07,6414.129883,6414.129883,6414.129883,6414.129883,6414.129883,0
1999-10-08,6487.089844,6487.089844,6487.089844,6487.089844,6487.089844,0
1999-10-11,6485.189941,6485.189941,6485.189941,6485.189941,6485.189941,0
1999-10-12,6379.979980,6379.979980,6379.979980,6379.979980,6379.979980,0
1999-10-13,6260.600098,6260.600098,6260.600098,6260.600098,6260.600098,0
1999-10-14,6252.560059,6252.560059,6252.560059,6252.560059,6252.560059,0
1999-10-15,6092.270020,6092.270020,6092.270020,6092.270020,6092.270020,0
1999-10-18,6128.750000,6128.750000,6128.750000,6128.750000,6128.750000,0
1999-10-19,6186.160156,6186.160156,6186.160156,6186.160156,6186.160156,0
1999-10-20,6278.580078,6278.580078,6278.580078,6278.580078,6278.580078,0
1999-10-21,6252.140137,6252.140137,6252.140137,6252.140137,6252.140137,0
1999-10-22,6356.500000,6356.500000,6356.500000,6356.500000,6356.500000,0
1999-10-25,6315.799805,6315.799805,6315.799805,6315.799805,6315.799805,0
1999-10-26,6251.609863,6251.609863,6251.609863,6251.609863,6251.609863,0
1999-10-27,6324.569824,6324.569824,6324.569824,6324.569824,6324.569824,0
1999-10-28,6536.149902,6536.149902,6536.149902,6536.149902,6536.149902,0
1999-10-29,6613.549805,6613.549805,6613.549805,6613.549805,6613.549805,0
1999-11-01,6573.899902,6573.899902,6573.899902,6573.899902,6573.899902,0
1999-11-02,6539.430176,6539.430176,6539.430176,6539.430176,6539.430176,0
1999-11-03,6571.149902,6571.149902,6571.149902,6571.149902,6571.149902,0
1999-11-04,6605.620117,6605.620117,6605.620117,6605.620117,6605.620117,0
1999-11-05,6633.540039,6633.540039,6633.540039,6633.540039,6633.540039,0
1999-11-08,6665.359863,6665.359863,6665.359863,6665.359863,6665.359863,0
1999-11-09,6619.049805,6619.049805,6619.049805,6619.049805,6619.049805,0
1999-11-10,6651.089844,6651.089844,6651.089844,6651.089844,6651.089844,0
1999-11-11,6655.000000,6655.000000,6655.000000,6655.000000,6655.000000,0
1999-11-12,6731.979980,6731.979980,6731.979980,6731.979980,6731.979980,0
1999-11-15,6738.740234,6738.740234,6738.740234,6738.740234,6738.740234,0
1999-11-16,6847.759766,6847.759766,6847.759766,6847.759766,6847.759766,0
1999-11-17,6814.879883,6814.879883,6814.879883,6814.879883,6814.879883,0
1999-11-18,6861.290039,6861.290039,6861.290039,6861.290039,6861.290039,0
1999-11-19,6831.899902,6831.899902,6831.899902,6831.899902,6831.899902,0
1999-11-22,6816.250000,6816.250000,6816.250000,6816.250000,6816.250000,0
1999-11-23,6736.950195,6736.950195,6736.950195,6736.950195,6736.950195,0
1999-11-24,6763.279785,6763.279785,6763.279785,6763.279785,6763.279785,0
1999-11-26,6766.660156,6766.660156,6766.660156,6766.660156,6766.660156,0
1999-11-29,6730.180176,6730.180176,6730.180176,6730.180176,6730.180176,0
1999-11-30,6673.930176,6673.930176,6673.930176,6673.930176,6673.930176,0
1999-12-01,6711.890137,6711.890137,6711.890137,6711.890137,6711.890137,0
1999-12-02,6737.160156,6737.160156,6737.160156,6737.160156,6737.160156,0
1999-12-03,6838.350098,6838.350098,6838.350098,6838.350098,6838.350098,0
1999-12-06,6784.740234,6784.740234,6784.740234,6784.740234,6784.740234,0
1999-12-07,6715.160156,6715.160156,6715.160156,6715.160156,6715.160156,0
1999-12-08,6707.020020,6707.020020,6707.020020,6707.020020,6707.020020,0
1999-12-09,6725.419922,6725.419922,6725.419922,6725.419922,6725.419922,0
1999-12-10,6761.790039,6761.790039,6761.790039,6761.790039,6761.790039,0
1999-12-13,6730.290039,6730.290039,6730.290039,6730.290039,6730.290039,0
1999-12-14,6683.339844,6683.339844,6683.339844,6683.339844,6683.339844,0
1999-12-15,6681.859863,6681.859863,6681.859863,6681.859863,6681.859863,0
1999-12-16,6680.060059,6680.060059,6680.060059,6680.060059,6680.060059,0
1999-12-17,6678.899902,6678.899902,6678.899902,6678.899902,6678.899902,0
1999-12-20,6655.529785,6655.529785,6655.529785,6655.529785,6655.529785,0
1999-12-21,6692.009766,6692.009766,6692.009766,6692.009766,6692.009766,0
1999-12-22,6705.439941,6705.439941,6705.439941,6705.439941,6705.439941,0
1999-12-23,6810.120117,6810.120117,6810.120117,6810.120117,6810.120117,0
1999-12-27,6790.870117,6790.870117,6790.870117,6790.870117,6790.870117,0
1999-12-28,6812.649902,6812.649902,6812.649902,6812.649902,6812.649902,0
1999-12-29,6830.950195,6830.950195,6830.950195,6830.950195,6830.950195,0
1999-12-30,6843.419922,6843.419922,6843.419922,6843.419922,6843.419922,0
1999-12-31,6876.100098,6876.100098,6876.100098,6876.100098,6876.100098,0
2000-01-03,6762.109863,6762.109863,6762.109863,6762.109863,6762.109863,0
2000-01-04,6543.759766,6543.759766,6543.759766,6543.759766,6543.759766,0
2000-01-05,6567.029785,6567.029785,6567.029785,6567.029785,6567.029785,0
2000-01-06,6635.439941,6635.439941,6635.439941,6635.439941,6635.439941,0
2000-01-07,6792.669922,6792.669922,6792.669922,6792.669922,6792.669922,0
2000-01-10,6838.450195,6838.450195,6838.450195,6838.450195,6838.450195,0
2000-01-11,6774.479980,6774.479980,6774.479980,6774.479980,6774.479980,0
2000-01-12,6766.549805,6766.549805,6766.549805,6766.549805,6766.549805,0
2000-01-13,6836.759766,6836.759766,6836.759766,6836.759766,6836.759766,0
2000-01-14,6870.490234,6870.490234,6870.490234,6870.490234,6870.490234,0
2000-01-18,6808.640137,6808.640137,6808.640137,6808.640137,6808.640137,0
2000-01-19,6823.970215,6823.970215,6823.970215,6823.970215,6823.970215,0
2000-01-20,6772.580078,6772.580078,6772.580078,6772.580078,6772.580078,0
2000-01-21,6762.750000,6762.750000,6762.750000,6762.750000,6762.750000,0
2000-01-24,6611.120117,6611.120117,6611.120117,6611.120117,6611.120117,0
2000-01-25,6606.779785,6606.779785,6606.779785,6606.779785,6606.779785,0
2000-01-26,6644.850098,6644.850098,6644.850098,6644.850098,6644.850098,0
2000-01-27,6627.189941,6627.189941,6627.189941,6627.189941,6627.189941,0
2000-01-28,6469.109863,6469.109863,6469.109863,6469.109863,6469.109863,0
2000-01-31,6574.009766,6574.009766,6574.009766,6574.009766,6574.009766,0
2000-02-01,6606.890137,6606.890137,6606.890137,6606.890137,6606.890137,0
2000-02-02,6618.419922,6618.419922,6618.419922,6618.419922,6618.419922,0
2000-02-03,6657.540039,6657.540039,6657.540039,6657.540039,6657.540039,0
2000-02-04,6628.669922,6628.669922,6628.669922,6628.669922,6628.669922,0
2000-02-07,6596.319824,6596.319824,6596.319824,6596.319824,6596.319824,0
2000-02-08,6651.299805,6651.299805,6651.299805,6651.299805,6651.299805,0
2000-02-09,6523.779785,6523.779785,6523.779785,6523.779785,6523.779785,0
2000-02-10,6496.819824,6496.819824,6496.819824,6496.819824,6496.819824,0
2000-02-11,6391.399902,6391.399902,6391.399902,6391.399902,6391.399902,0
2000-02-14,6398.060059,6398.060059,6398.060059,6398.060059,6398.060059,0
2000-02-15,6459.279785,6459.279785,6459.279785,6459.279785,6459.279785,0
2000-02-16,6396.790039,6396.790039,6396.790039,6396.790039,6396.790039,0
2000-02-17,6357.560059,6357.560059,6357.560059,6357.560059,6357.560059,0
2000-02-18,6203.290039,6203.290039,6203.290039,6203.290039,6203.290039,0
2000-02-22,6239.770020,6239.770020,6239.770020,6239.770020,6239.770020,0
2000-02-23,6224.020020,6224.020020,6224.020020,6224.020020,6224.020020,0
2000-02-24,6170.509766,6170.509766,6170.509766,6170.509766,6170.509766,0
2000-02-25,6094.910156,6094.910156,6094.910156,6094.910156,6094.910156,0
2000-02-28,6177.169922,6177.169922,6177.169922,6177.169922,6177.169922,0
2000-02-29,6266.419922,6266.419922,6266.419922,6266.419922,6266.419922,0
2000-03-01,6338.740234,6338.740234,6338.740234,6338.740234,6338.740234,0
2000-03-02,6360.100098,6360.100098,6360.100098,6360.100098,6360.100098,0
2000-03-03,6454.950195,6454.950195,6454.950195,6454.950195,6454.950195,0
2000-03-06,6386.740234,6386.740234,6386.740234,6386.740234,6386.740234,0
2000-03-07,6223.379883,6223.379883,6223.379883,6223.379883,6223.379883,0
2000-03-08,6251.509766,6251.509766,6251.509766,6251.509766,6251.509766,0
2000-03-09,6375.959961,6375.959961,6375.959961,6375.959961,6375.959961,0
2000-03-10,6337.259766,6337.259766,6337.259766,6337.259766,6337.259766,0
2000-03-13,6287.250000,6287.250000,6287.250000,6287.250000,6287.250000,0
2000-03-14,6221.899902,6221.899902,6221.899902,6221.899902,6221.899902,0
2000-03-15,6397.319824,6397.319824,6397.319824,6397.319824,6397.319824,0
2000-03-16,6708.399902,6708.399902,6708.399902,6708.399902,6708.399902,0
2000-03-17,6692.959961,6692.959961,6692.959961,6692.959961,6692.959961,0
2000-03-20,6673.500000,6673.500000,6673.500000,6673.500000,6673.500000,0
2000-03-21,6796.689941,6796.689941,6796.689941,6796.689941,6796.689941,0
2000-03-22,6801.450195,6801.450195,6801.450195,6801.450195,6801.450195,0
2000-03-23,6897.350098,6897.350098,6897.350098,6897.350098,6897.350098,0
2000-03-24,6899.359863,6899.359863,6899.359863,6899.359863,6899.359863,0
2000-03-27,6863.830078,6863.830078,6863.830078,6863.830078,6863.830078,0
2000-03-28,6824.919922,6824.919922,6824.919922,6824.919922,6824.919922,0
2000-03-29,6866.160156,6866.160156,6866.160156,6866.160156,6866.160156,0
2000-03-30,6827.140137,6827.140137,6827.140137,6827.140137,6827.140137,0
2000-03-31,6848.609863,6848.609863,6848.609863,6848.609863,6848.609863,0
2000-04-03,6975.069824,6975.069824,6975.069824,6975.069824,6975.069824,0
2000-04-04,6897.240234,6897.240234,6897.240234,6897.240234,6897.240234,0
2000-04-05,6878.529785,6878.529785,6878.529785,6878.529785,6878.529785,0
2000-04-06,6965.870117,6965.870117,6965.870117,6965.870117,6965.870117,0
2000-04-07,6972.640137,6972.640137,6972.640137,6972.640137,6972.640137,0
2000-04-10,6975.600098,6975.600098,6975.600098,6975.600098,6975.600098,0
2000-04-11,6991.350098,6991.350098,6991.350098,6991.350098,6991.350098,0
2000-04-12,6917.859863,6917.859863,6917.859863,6917.859863,6917.859863,0
2000-04-13,6815.930176,6815.930176,6815.930176,6815.930176,6815.930176,0
2000-04-14,6465.729980,6465.729980,6465.729980,6465.729980,6465.729980,0
2000-04-17,6557.930176,6557.930176,6557.930176,6557.930176,6557.930176,0
2000-04-18,6712.310059,6712.310059,6712.310059,6712.310059,6712.310059,0
2000-04-19,6696.029785,6696.029785,6696.029785,6696.029785,6696.029785,0
2000-04-20,6760.950195,6760.950195,6760.950195,6760.950195,6760.950195,0
2000-04-24,6790.240234,6790.240234,6790.240234,6790.240234,6790.240234,0
2000-04-25,6965.660156,6965.660156,6965.660156,6965.660156,6965.660156,0
2000-04-26,6918.500000,6918.500000,6918.500000,6918.500000,6918.500000,0
2000-04-27,6877.680176,6877.680176,6877.680176,6877.680176,6877.680176,0
2000-04-28,6811.169922,6811.169922,6811.169922,6811.169922,6811.169922,0
2000-05-01,6878.950195,6878.950195,6878.950195,6878.950195,6878.950195,0
2000-05-02,6827.990234,6827.990234,6827.990234,6827.990234,6827.990234,0
2000-05-03,6681.649902,6681.649902,6681.649902,6681.649902,6681.649902,0
2000-05-04,6676.990234,6676.990234,6676.990234,6676.990234,6676.990234,0
2000-05-05,6749.529785,6749.529785,6749.529785,6749.529785,6749.529785,0
2000-05-08,6770.359863,6770.359863,6770.359863,6770.359863,6770.359863,0
2000-05-09,6727.959961,6727.959961,6727.959961,6727.959961,6727.959961,0
2000-05-10,6644.109863,6644.109863,6644.109863,6644.109863,6644.109863,0
2000-05-11,6734.299805,6734.299805,6734.299805,6734.299805,6734.299805,0
2000-05-12,6797.430176,6797.430176,6797.430176,6797.430176,6797.430176,0
2000-05-15,6934.040039,6934.040039,6934.040039,6934.040039,6934.040039,0
2000-05-16,6966.290039,6966.290039,6966.290039,6966.290039,6966.290039,0
2000-05-17,6883.290039,6883.290039,6883.290039,6883.290039,6883.290039,0
2000-05-18,6868.589844,6868.589844,6868.589844,6868.589844,6868.589844,0
2000-05-19,6762.430176,6762.430176,6762.430176,6762.430176,6762.430176,0
2000-05-22,6713.470215,6713.470215,6713.470215,6713.470215,6713.470215,0
2000-05-23,6664.410156,6664.410156,6664.410156,6664.410156,6664.410156,0
2000-05-24,6716.220215,6716.220215,6716.220215,6716.220215,6716.220215,0
2000-05-25,6659.339844,6659.339844,6659.339844,6659.339844,6659.339844,0
2000-05-26,6649.709961,6649.709961,6649.709961,6649.709961,6649.709961,0
2000-05-30,6781.779785,6781.779785,6781.779785,6781.779785,6781.779785,0
2000-05-31,6805.250000,6805.250000,6805.250000,6805.250000,6805.250000,0
2000-06-01,6888.359863,6888.359863,6888.359863,6888.359863,6888.359863,0
2000-06-02,6975.379883,6975.379883,6975.379883,6975.379883,6975.379883,0
2000-06-05,6927.490234,6927.490234,6927.490234,6927.490234,6927.490234,0
2000-06-06,6904.649902,6904.649902,6904.649902,6904.649902,6904.649902,0
2000-06-07,6935.100098,6935.100098,6935.100098,6935.100098,6935.100098,0
2000-06-08,6893.439941,6893.439941,6893.439941,6893.439941,6893.439941,0
2000-06-09,6856.430176,6856.430176,6856.430176,6856.430176,6856.430176,0
2000-06-12,6838.879883,6838.879883,6838.879883,6838.879883,6838.879883,0
2000-06-13,6911.310059,6911.310059,6911.310059,6911.310059,6911.310059,0
2000-06-14,6944.089844,6944.089844,6944.089844,6944.089844,6944.089844,0
2000-06-15,6951.589844,6951.589844,6951.589844,6951.589844,6951.589844,0
2000-06-16,6869.540039,6869.540039,6869.540039,6869.540039,6869.540039,0
2000-06-19,6918.919922,6918.919922,6918.919922,6918.919922,6918.919922,0
2000-06-20,6865.100098,6865.100098,6865.100098,6865.100098,6865.100098,0
2000-06-21,6862.140137,6862.140137,6862.140137,6862.140137,6862.140137,0
2000-06-22,6783.470215,6783.470215,6783.470215,6783.470215,6783.470215,0
2000-06-23,6766.759766,6766.759766,6766.759766,6766.759766,6766.759766,0
2000-06-26,6808.850098,6808.850098,6808.850098,6808.850098,6808.850098,0
2000-06-27,6806.419922,6806.419922,6806.419922,6806.419922,6806.419922,0
2000-06-28,6811.700195,6811.700195,6811.700195,6811.700195,6811.700195,0
2000-06-29,6796.270020,6796.270020,6796.270020,6796.270020,6796.270020,0
2000-06-30,6798.169922,6798.169922,6798.169922,6798.169922,6798.169922,0
2000-07-03,6874.930176,6874.930176,6874.930176,6874.930176,6874.930176,0
2000-07-05,6819.000000,6819.000000,6819.000000,6819.000000,6819.000000,0
2000-07-06,6827.990234,6827.990234,6827.990234,6827.990234,6827.990234,0
2000-07-07,6919.029785,6919.029785,6919.029785,6919.029785,6919.029785,0
2000-07-10,6939.430176,6939.430176,6939.430176,6939.430176,6939.430176,0
2000-07-11,6977.600098,6977.600098,6977.600098,6977.600098,6977.600098,0
2000-07-12,6990.609863,6990.609863,6990.609863,6990.609863,6990.609863,0
2000-07-13,6975.600098,6975.600098,6975.600098,6975.600098,6975.600098,0
2000-07-14,7018.839844,7018.839844,7018.839844,7018.839844,7018.839844,0
2000-07-17,7012.500000,7012.500000,7012.500000,7012.500000,7012.500000,0
2000-07-18,6959.740234,6959.740234,6959.740234,6959.740234,6959.740234,0
2000-07-19,6946.410156,6946.410156,6946.410156,6946.410156,6946.410156,0
2000-07-20,6980.669922,6980.669922,6980.669922,6980.669922,6980.669922,0
2000-07-21,6929.810059,6929.810059,6929.810059,6929.810059,6929.810059,0
2000-07-24,6883.500000,6883.500000,6883.500000,6883.500000,6883.500000,0
2000-07-25,6899.990234,6899.990234,6899.990234,6899.990234,6899.990234,0
2000-07-26,6818.049805,6818.049805,6818.049805,6818.049805,6818.049805,0
2000-07-27,6843.319824,6843.319824,6843.319824,6843.319824,6843.319824,0
2000-07-28,6758.310059,6758.310059,6758.310059,6758.310059,6758.310059,0
2000-07-31,6773.850098,6773.850098,6773.850098,6773.850098,6773.850098,0
2000-08-01,6851.350098,6851.350098,6851.350098,6851.350098,6851.350098,0
2000-08-02,6876.200195,6876.200195,6876.200195,6876.200195,6876.200195,0
2000-08-03,6891.009766,6891.009766,6891.009766,6891.009766,6891.009766,0
2000-08-04,6955.290039,6955.290039,6955.290039,6955.290039,6955.290039,0
2000-08-07,7015.879883,7015.879883,7015.879883,7015.879883,7015.879883,0
2000-08-08,7038.930176,7038.930176,7038.930176,7038.930176,7038.930176,0
2000-08-09,6984.689941,6984.689941,6984.689941,6984.689941,6984.689941,0
2000-08-10,6970.729980,6970.729980,6970.729980,6970.729980,6970.729980,0
2000-08-11,7028.779785,7028.779785,7028.779785,7028.779785,7028.779785,0
2000-08-14,7106.080078,7106.080078,7106.080078,7106.080078,7106.080078,0
2000-08-15,7063.359863,7063.359863,7063.359863,7063.359863,7063.359863,0
2000-08-16,7044.750000,7044.750000,7044.750000,7044.750000,7044.750000,0
2000-08-17,7096.979980,7096.979980,7096.979980,7096.979980,7096.979980,0
2000-08-18,7073.299805,7073.299805,7073.299805,7073.299805,7073.299805,0
2000-08-21,7096.669922,7096.669922,7096.669922,7096.669922,7096.669922,0
2000-08-22,7101.529785,7101.529785,7101.529785,7101.529785,7101.529785,0
2000-08-23,7107.870117,7107.870117,7107.870117,7107.870117,7107.870117,0
2000-08-24,7104.910156,7104.910156,7104.910156,7104.910156,7104.910156,0
2000-08-25,7111.149902,7111.149902,7111.149902,7111.149902,7111.149902,0
2000-08-28,7140.020020,7140.020020,7140.020020,7140.020020,7140.020020,0
2000-08-29,7120.770020,7120.770020,7120.770020,7120.770020,7120.770020,0
2000-08-30,7089.259766,7089.259766,7089.259766,7089.259766,7089.259766,0
2000-08-31,7132.299805,7132.299805,7132.299805,7132.299805,7132.299805,0
2000-09-01,7164.549805,7164.549805,7164.549805,7164.549805,7164.549805,0
2000-09-05,7149.959961,7149.959961,7149.959961,7149.959961,7149.959961,0
2000-09-06,7131.560059,7131.560059,7131.560059,7131.560059,7131.560059,0
2000-09-07,7142.450195,7142.450195,7142.450195,7142.450195,7142.450195,0
2000-09-08,7144.990234,7144.990234,7144.990234,7144.990234,7144.990234,0
2000-09-11,7160.950195,7160.950195,7160.950195,7160.950195,7160.950195,0
2000-09-12,7146.149902,7146.149902,7146.149902,7146.149902,7146.149902,0
2000-09-13,7139.589844,7139.589844,7139.589844,7139.589844,7139.589844,0
2000-09-14,7131.140137,7131.140137,7131.140137,7131.140137,7131.140137,0
2000-09-15,7078.270020,7078.270020,7078.270020,7078.270020,7078.270020,0
2000-09-18,6976.339844,6976.339844,6976.339844,6976.339844,6976.339844,0
2000-09-19,6990.399902,6990.399902,6990.399902,6990.399902,6990.399902,0
2000-09-20,6913.529785,6913.529785,6913.529785,6913.529785,6913.529785,0
2000-09-21,6917.649902,6917.649902,6917.649902,6917.649902,6917.649902,0
2000-09-22,6971.680176,6971.680176,6971.680176,6971.680176,6971.680176,0
2000-09-25,6973.160156,6973.160156,6973.160156,6973.160156,6973.160156,0
2000-09-26,6924.000000,6924.000000,6924.000000,6924.000000,6924.000000,0
2000-09-27,6936.899902,6936.899902,6936.899902,6936.899902,6936.899902,0
2000-09-28,7060.609863,7060.609863,7060.609863,7060.609863,7060.609863,0
2000-09-29,7010.810059,7010.810059,7010.810059,7010.810059,7010.810059,0
2000-10-02,7046.020020,7046.020020,7046.020020,7046.020020,7046.020020,0
2000-10-03,7027.509766,7027.509766,7027.509766,7027.509766,7027.509766,0
2000-10-04,7033.009766,7033.009766,7033.009766,7033.009766,7033.009766,0
2000-10-05,7061.879883,7061.879883,7061.879883,7061.879883,7061.879883,0
2000-10-06,6937.640137,6937.640137,6937.640137,6937.640137,6937.640137,0
2000-10-09,6910.459961,6910.459961,6910.459961,6910.459961,6910.459961,0
2000-10-10,6876.729980,6876.729980,6876.729980,6876.729980,6876.729980,0
2000-10-11,6771.629883,6771.629883,6771.629883,6771.629883,6771.629883,0
2000-10-12,6599.279785,6599.279785,6599.279785,6599.279785,6599.279785,0
2000-10-13,6741.919922,6741.919922,6741.919922,6741.919922,6741.919922,0
2000-10-16,6784.850098,6784.850098,6784.850098,6784.850098,6784.850098,0
2000-10-17,6655.740234,6655.740234,6655.740234,6655.740234,6655.740234,0
2000-10-18,6609.740234,6609.740234,6609.740234,6609.740234,6609.740234,0
